timestamp,rssi,sub_1,sub_2,sub_3,sub_4,sub_5,sub_6,sub_7,sub_8,sub_9,sub_10,sub_11,sub_12,sub_13,sub_14,sub_15,sub_16,sub_17,sub_18,sub_19,sub_20,sub_21,sub_22,sub_23,sub_24,sub_25,sub_26,sub_27,sub_28,sub_29,sub_30,sub_31,sub_32,sub_33,sub_34,sub_35,sub_36,sub_37,sub_38,sub_39,sub_40,sub_41,sub_42,sub_43,sub_44,sub_45,sub_46,sub_47,sub_48,sub_49,sub_50,sub_51,sub_52
1779652424.4448814,-53,3.00,22.83,21.95,22.47,22.20,21.40,22.02,21.93,21.93,22.67,23.43,24.21,25.00,25.81,26.63,27.20,28.60,28.60,29.21,29.07,29.00,29.00,29.07,29.21,28.84,28.30,6.71,20.10,20.02,20.00,21.00,21.02,21.02,21.10,21.10,21.10,22.09,22.20,21.21,21.10,21.02,20.02,20.00,20.02,20.10,20.10,20.22,20.40,20.62,20.88,22.14,21.54,21.93
1779652424.4722044,-53,3.00,19.65,18.97,18.97,19.31,18.79,19.24,19.72,19.72,20.00,20.62,21.26,22.67,22.67,24.08,24.84,24.84,25.61,25.81,26.08,26.08,25.94,25.94,25.50,25.63,25.30,6.32,17.26,17.46,16.76,17.72,17.72,17.72,18.03,18.38,18.38,18.03,18.38,18.03,18.03,17.72,17.72,16.76,16.49,16.28,17.12,17.03,18.03,18.00,18.03,19.10,19.24,19.24
1779652424.5127718,-53,3.00,20.88,20.88,20.62,20.40,20.22,20.10,20.02,21.02,21.02,21.10,22.20,23.19,24.19,24.19,25.18,26.17,26.17,26.08,27.02,27.00,26.08,26.17,26.31,26.48,26.68,7.28,17.80,18.44,18.44,18.38,19.10,19.10,19.85,19.85,20.62,19.85,19.21,19.85,19.10,19.10,19.10,18.38,18.38,18.44,18.60,18.60,18.87,18.87,19.24,19.70,19.70,19.70
1779652424.5205472,-53,3.00,20.52,20.62,20.62,20.00,20.25,19.72,20.59,21.02,21.93,22.47,23.09,23.09,24.04,24.04,25.00,25.00,25.96,27.20,29.15,29.07,27.73,27.31,28.30,27.66,22.67,5.66,18.03,18.03,17.72,18.68,18.68,19.42,19.42,19.42,19.42,19.24,19.24,19.24,19.42,18.44,18.68,18.68,18.97,18.38,18.79,18.36,18.87,18.87,20.25,20.81,20.62,19.85
1779652424.5328765,-53,3.00,24.21,23.60,24.41,23.85,23.32,23.71,24.17,24.70,25.30,26.25,27.20,27.20,28.16,30.08,30.08,31.32,31.62,31.95,32.31,32.20,31.76,31.91,31.62,31.40,31.89,7.81,21.63,21.10,21.47,21.47,21.93,21.93,22.47,22.47,23.41,23.41,23.41,22.47,22.47,22.47,21.54,21.02,21.02,21.47,21.95,21.63,22.20,22.80,22.67,23.35,24.04,23.35
1779652424.5624037,-53,3.00,21.47,21.47,21.93,21.19,21.19,20.88,21.59,22.36,23.35,23.19,24.19,25.08,26.08,27.07,28.07,28.07,29.15,29.27,29.43,29.61,30.08,29.41,29.73,29.15,28.64,7.62,19.21,20.00,19.42,19.72,19.72,20.59,20.12,20.12,21.02,21.02,20.59,20.12,20.12,19.72,19.72,19.42,19.42,19.21,19.21,19.21,20.52,20.52,20.62,20.81,21.10,20.81
1779652424.5904102,-53,3.00,21.40,20.81,21.63,21.10,20.59,20.12,20.62,21.54,22.14,23.09,22.80,23.77,24.74,25.71,26.93,27.89,28.16,28.46,29.15,28.64,29.07,27.78,27.46,27.20,27.80,6.40,18.87,18.87,18.36,18.79,18.79,19.70,20.25,20.25,20.25,19.92,19.92,19.92,20.25,19.31,19.31,18.79,18.79,19.24,18.87,18.87,19.42,20.00,20.62,20.52,21.21,20.52
1779652424.6212833,-53,3.00,18.97,18.97,19.31,19.31,18.79,19.24,19.24,19.72,20.25,20.81,20.81,22.20,23.02,23.60,24.41,25.81,25.81,25.24,25.06,25.63,25.71,25.71,26.68,28.16,27.20,6.32,17.26,17.12,17.12,18.03,18.00,18.03,18.03,18.11,18.11,18.25,18.25,18.25,18.25,18.25,17.12,17.12,17.03,17.00,18.03,18.03,17.12,18.11,18.11,18.25,19.42,18.44
1779652424.652817,-53,3.00,22.02,22.00,22.00,22.02,22.09,22.20,22.36,22.56,22.80,24.04,24.04,25.30,25.63,26.57,27.51,28.46,29.12,28.86,29.61,29.43,29.27,29.07,29.02,29.02,29.15,8.06,20.62,20.62,19.70,20.12,20.59,21.10,21.10,21.63,21.63,21.63,21.63,21.63,21.63,21.10,21.10,20.59,20.59,20.12,20.62,20.25,20.88,20.88,21.59,21.38,22.20,22.20
1779652424.68499,-53,3.00,21.47,20.59,21.10,20.81,21.40,20.62,21.21,21.93,21.93,22.02,22.80,24.21,25.00,25.81,27.20,27.02,27.66,27.66,28.32,28.28,28.32,27.80,28.02,28.30,27.78,6.71,19.10,19.03,19.00,19.00,20.02,20.10,20.10,21.21,21.21,21.21,20.40,20.22,20.22,19.10,19.10,19.03,19.00,19.03,18.03,18.11,19.24,20.40,20.62,20.88,21.19,20.25
1779652424.7156792,-53,3.00,22.36,22.85,22.85,22.47,22.14,21.84,22.56,22.36,23.19,24.08,25.08,25.02,26.02,27.02,28.02,28.07,29.15,29.27,29.43,29.61,29.12,29.41,28.79,29.15,29.97,8.06,19.80,20.52,19.85,20.62,20.00,20.81,21.63,21.10,21.95,21.10,21.10,21.10,21.63,20.81,20.81,20.00,20.62,19.85,20.52,20.52,20.52,20.62,21.40,21.63,22.47,21.95
1779652424.744259,-53,3.00,21.10,21.10,21.02,21.00,21.02,21.10,21.21,21.38,22.56,22.80,24.04,24.35,25.30,26.25,26.57,27.20,27.89,27.66,28.64,29.27,28.16,28.07,28.02,28.02,28.16,7.07,19.24,18.87,18.87,19.42,20.00,20.00,20.62,21.26,21.26,20.52,20.52,20.52,19.85,19.21,19.21,19.21,19.42,18.87,19.24,18.79,19.70,20.25,20.25,20.88,20.62,20.40
1779652424.7732298,-53,3.00,18.38,18.79,19.24,19.24,18.87,18.60,18.60,19.21,19.85,20.52,20.52,20.52,21.26,22.67,24.08,24.76,24.76,25.46,25.50,25.61,25.00,25.24,25.55,25.06,25.50,5.39,17.03,17.03,17.12,18.25,18.44,18.44,18.44,18.68,19.65,18.68,18.68,18.68,17.72,17.46,17.46,17.26,17.12,17.03,17.03,17.00,17.03,17.12,18.25,18.44,18.44,18.68
1779652424.8020623,-53,3.00,20.88,21.19,21.54,20.62,21.02,20.59,21.10,21.63,22.20,22.80,23.43,23.43,24.08,25.50,26.91,27.66,27.80,28.60,28.02,28.30,27.29,27.73,27.31,27.86,28.16,6.32,19.00,19.03,19.10,19.24,20.22,20.40,20.62,20.62,20.88,20.88,20.88,20.88,20.88,19.65,19.42,19.42,19.24,19.10,19.03,19.03,19.00,20.02,20.10,20.22,20.40,20.62
1779652424.8346589,-53,3.00,22.09,22.09,22.20,22.20,21.38,21.59,21.84,22.14,22.47,22.85,24.17,24.60,25.94,25.94,27.29,27.73,28.64,29.15,28.79,29.41,29.12,28.86,28.44,28.28,29.07,8.00,19.65,19.92,20.25,20.25,20.62,21.02,21.02,21.47,21.47,21.47,21.47,21.47,21.47,21.02,20.62,20.62,19.31,20.25,20.88,20.62,20.40,21.21,21.21,22.09,22.02,22.00
1779652424.8641481,-53,3.00,24.19,24.19,24.33,24.52,23.77,24.04,24.35,24.70,25.08,25.50,25.94,27.29,28.65,28.65,30.02,30.41,31.30,31.78,32.31,31.95,31.32,32.02,31.58,31.26,32.14,8.00,22.20,20.62,22.14,24.04,24.35,23.77,25.08,23.77,23.77,23.77,24.17,24.17,23.26,22.85,22.47,22.47,22.14,21.84,22.56,22.56,22.36,23.19,23.09,24.02,24.00,24.00
1779652424.8932188,-53,3.00,19.42,19.42,19.65,19.92,19.31,19.31,19.70,19.70,20.59,21.10,21.10,21.63,22.47,23.02,23.85,24.70,26.08,25.55,25.94,25.50,26.00,25.63,25.96,25.71,25.32,7.07,18.11,17.26,17.46,17.72,18.68,18.97,19.31,19.31,19.70,20.62,20.25,19.31,19.31,19.31,18.03,18.03,17.72,18.68,18.44,19.24,18.11,18.03,19.03,19.00,19.00,19.03
1779652424.9275997,-53,3.00,22.56,22.80,22.80,22.14,22.14,21.93,22.36,22.83,22.47,23.02,23.60,25.61,25.61,26.25,27.66,28.32,27.66,27.02,27.20,26.63,29.68,29.55,26.93,25.96,27.51,7.28,25.50,22.14,19.31,18.38,19.31,21.54,21.93,22.36,22.36,21.47,21.47,21.47,21.02,20.62,20.25,20.25,19.92,19.65,20.40,20.22,20.10,21.10,21.02,22.00,22.09,22.20
1779652424.951493,-53,3.00,19.10,19.10,19.21,18.60,19.42,18.87,19.24,19.70,19.70,20.25,21.19,21.19,21.84,22.80,24.04,25.30,25.30,25.63,25.08,25.50,25.06,26.08,25.81,25.61,25.50,6.40,17.89,17.46,18.03,18.03,17.72,17.72,18.68,18.68,18.44,18.44,18.44,18.44,18.44,17.72,17.72,18.03,17.09,17.46,17.46,17.89,17.49,18.03,18.60,18.60,18.44,17.69
1779652424.9817138,-53,3.00,20.40,20.62,20.88,21.19,20.62,21.02,21.02,21.47,22.47,23.02,23.60,23.60,25.00,26.40,27.20,28.02,27.46,28.30,28.65,28.18,28.64,28.23,27.51,27.89,27.66,6.32,18.25,18.44,18.68,18.68,18.97,18.97,19.31,19.31,19.70,19.70,19.70,19.70,19.31,19.31,18.97,18.03,18.68,18.44,18.25,18.11,19.10,19.03,20.00,20.02,20.10,20.22
1779652425.011574,-53,3.00,20.52,20.52,20.52,20.62,20.00,20.25,21.10,20.59,21.47,21.93,22.85,23.77,24.70,25.63,26.93,27.31,27.73,28.18,28.18,27.78,27.46,27.20,27.02,27.59,28.28,6.40,18.38,18.03,17.72,18.68,18.68,19.42,19.42,19.24,19.24,19.24,19.24,19.24,19.24,18.44,18.44,18.44,18.68,18.03,18.38,18.79,18.36,18.87,18.87,19.42,20.00,20.00
1779652425.042592,-53,3.00,23.26,23.77,23.77,23.41,23.09,23.77,24.52,24.33,25.18,26.08,27.02,28.02,29.02,30.02,31.02,31.06,32.14,32.14,32.39,32.56,32.98,32.28,31.62,32.31,31.78,8.54,20.62,20.62,20.81,21.63,21.10,21.95,21.95,21.47,22.36,22.36,22.36,21.47,21.95,21.10,21.10,20.81,20.81,20.62,21.26,20.52,21.21,21.26,22.02,22.20,23.02,22.47
1779652425.0708787,-53,3.00,20.62,20.12,20.59,21.10,20.25,20.00,20.62,21.26,21.93,22.63,23.35,22.67,24.84,25.61,27.02,26.91,27.59,28.28,29.00,28.32,27.80,28.02,27.78,28.18,27.73,6.32,18.03,18.03,18.11,18.25,19.24,19.42,19.42,19.42,19.65,19.65,19.92,19.65,19.65,18.44,18.25,18.25,18.11,18.03,18.00,18.03,18.11,18.25,19.42,19.42,19.65,19.92
1779652425.1034703,-53,3.00,21.63,21.95,21.47,21.47,21.02,21.54,22.14,21.84,22.56,23.54,24.52,25.32,26.31,27.29,27.46,28.44,29.61,29.83,29.12,29.41,30.08,29.55,29.07,28.65,29.15,6.71,18.03,18.87,19.24,19.24,18.79,19.70,19.70,19.31,20.25,20.25,20.25,19.31,19.31,19.31,18.79,17.89,18.36,18.03,19.42,19.21,19.21,19.10,19.80,20.52,21.26,20.62
1779652425.133233,-53,3.00,19.92,19.92,19.65,19.42,19.42,20.22,20.22,20.10,20.02,21.00,22.02,23.02,24.02,24.02,25.02,27.02,27.02,27.02,27.07,28.16,28.28,25.50,26.93,29.97,28.64,7.62,18.44,17.69,17.69,17.69,18.44,17.80,17.80,17.80,18.60,19.21,18.44,17.80,17.80,17.69,17.69,17.69,17.69,17.03,17.80,17.20,18.03,18.03,18.36,18.36,18.79,18.38
1779652425.16496,-53,3.00,20.40,21.21,21.10,21.10,21.02,21.00,22.02,22.09,22.20,23.35,23.54,24.74,25.71,26.68,27.66,28.64,28.44,28.28,29.15,29.07,29.02,29.02,28.07,28.28,28.44,7.07,18.60,17.80,18.44,18.44,19.10,19.10,19.10,19.10,19.85,19.85,19.85,19.10,19.10,18.38,17.69,18.44,18.44,18.60,18.03,18.36,19.24,18.79,19.70,20.25,19.92,19.65
1779652425.1925752,-53,3.00,19.42,19.65,19.65,19.92,18.97,19.31,19.70,20.12,20.59,21.10,21.63,23.02,23.60,23.60,25.00,25.24,26.08,26.42,26.83,26.83,27.31,26.57,26.25,26.93,26.48,7.07,18.44,18.44,18.68,18.03,18.38,18.38,18.38,18.79,18.79,18.79,18.79,18.79,18.38,18.03,18.03,17.09,17.72,17.46,17.26,17.12,18.11,18.03,18.00,19.00,19.03,19.10
1779652425.2220829,-53,3.00,21.26,21.21,21.21,21.26,21.26,21.40,21.63,22.47,22.83,23.26,24.17,25.08,26.00,26.93,27.31,28.64,29.07,29.53,29.15,28.84,28.60,29.21,29.07,28.28,28.32,7.07,17.72,18.68,18.44,19.42,19.24,19.24,19.10,19.10,19.10,20.02,20.02,19.03,19.10,19.24,18.25,18.44,18.44,18.68,18.97,18.38,18.79,19.24,19.24,20.59,20.81,20.81
1779652425.25202,-53,3.00,22.56,23.35,23.35,23.19,23.09,23.02,23.00,24.02,24.08,25.18,25.32,26.48,27.46,29.43,30.41,30.27,31.14,31.06,32.02,32.00,32.06,31.14,31.40,30.81,31.32,7.28,19.42,20.00,20.62,19.85,20.52,21.21,21.26,21.26,21.26,21.26,21.26,21.26,21.21,20.52,20.52,20.52,19.85,20.00,19.42,20.25,20.59,21.47,21.93,21.54,22.14,22.14
1779652425.2825909,-53,3.00,17.80,18.60,19.42,18.87,18.36,18.79,18.79,19.31,19.92,19.92,20.62,21.59,22.56,23.54,23.77,24.74,25.00,25.30,25.63,26.00,25.50,25.06,24.70,25.24,25.61,6.40,16.12,17.00,16.55,17.09,16.76,16.76,17.72,17.72,17.72,17.46,17.46,17.72,17.72,16.76,16.76,17.09,17.09,16.55,16.12,16.64,16.64,17.20,17.03,17.69,18.38,17.69
1779652425.3139338,-53,3.00,21.93,21.93,22.47,22.14,21.84,21.59,22.56,22.36,23.19,24.08,24.08,25.02,26.02,27.00,28.02,29.02,29.07,29.15,29.27,29.43,29.61,29.12,29.41,29.15,29.55,8.06,19.21,19.21,19.42,19.42,20.25,20.25,20.59,20.59,20.59,20.59,21.47,20.59,20.59,19.72,19.42,19.42,20.00,19.85,19.10,19.80,19.85,19.85,20.62,20.81,21.63,21.10
1779652425.3417385,-53,3.00,20.62,20.25,21.19,20.88,20.62,21.38,21.21,21.10,22.09,23.02,23.00,24.02,25.02,26.02,27.00,28.00,28.02,28.07,28.16,28.28,28.44,27.66,28.16,27.86,28.23,6.32,17.69,18.44,18.44,17.80,18.60,19.42,19.72,19.72,19.72,19.72,19.72,19.72,18.87,18.87,18.60,18.60,17.80,18.44,18.38,18.44,19.21,18.60,19.42,20.25,20.59,20.59
1779652425.3793654,-53,3.00,23.71,23.71,24.17,24.17,23.77,24.35,24.04,24.74,25.50,26.31,27.17,28.07,29.07,30.15,31.14,31.26,32.39,32.56,32.76,32.28,32.57,31.95,32.31,31.78,31.76,8.06,20.00,20.81,20.25,21.10,21.47,21.47,21.02,21.93,21.93,21.93,21.93,21.93,21.47,21.47,20.59,21.10,20.81,20.81,20.62,21.26,21.26,21.93,22.67,22.80,23.02,23.02
1779652425.4057603,-53,3.00,23.77,23.54,23.35,23.35,23.19,23.02,24.00,24.02,25.08,25.18,26.31,26.31,27.46,28.44,29.43,30.41,31.26,32.14,32.06,32.00,31.02,31.14,31.40,31.58,31.05,7.28,20.62,20.62,20.52,21.21,21.93,21.93,22.67,22.67,22.02,22.02,22.80,22.02,22.02,21.26,20.52,21.21,20.52,20.62,21.40,20.81,21.10,21.95,22.36,22.36,22.85,22.47
1779652425.432156,-53,3.00,20.22,20.10,20.10,20.02,20.00,20.02,20.10,21.21,21.38,22.56,22.56,22.80,23.77,24.74,25.71,26.68,26.48,26.48,27.29,27.17,27.07,27.00,27.02,27.17,27.29,7.07,16.64,17.20,17.03,17.03,17.03,17.69,17.69,17.69,18.38,17.69,17.69,17.69,16.97,17.69,17.03,17.03,16.40,16.64,17.49,17.00,17.89,18.38,18.38,18.97,18.68,18.68
1779652425.4664986,-53,3.00,22.56,22.36,22.36,22.20,22.09,23.02,23.00,23.02,24.08,24.19,25.32,25.50,26.48,27.46,28.44,29.27,29.27,30.15,30.07,30.02,30.02,30.07,30.27,29.61,29.83,8.25,19.21,19.21,19.21,19.85,20.52,21.21,20.52,20.52,20.52,20.52,20.52,20.52,20.52,20.52,20.52,19.85,19.85,20.00,20.25,19.72,20.59,20.12,21.02,21.54,21.19,21.19
1779652425.4940233,-53,3.00,19.10,20.10,20.02,20.02,20.00,20.02,20.10,21.21,21.38,22.56,22.80,22.80,23.77,25.00,25.96,26.93,26.68,27.46,27.29,27.17,27.07,27.00,26.02,26.08,27.17,7.07,16.64,16.64,16.40,16.40,17.03,17.03,17.69,17.69,18.38,18.38,18.38,18.38,17.69,16.97,17.03,16.40,16.64,16.64,17.00,17.00,17.46,18.38,18.03,18.97,18.68,18.44
1779652425.524256,-53,3.00,21.63,22.20,21.40,21.40,21.26,21.93,21.93,22.67,23.43,23.60,23.60,24.41,25.24,26.08,26.93,28.84,28.60,29.21,29.07,29.00,29.70,29.73,29.21,28.84,28.30,7.62,19.24,19.03,19.00,20.00,20.00,20.02,20.02,20.02,20.10,20.10,20.10,20.10,20.02,20.02,19.00,19.03,19.10,19.24,19.24,19.42,19.65,19.92,20.25,20.62,20.62,19.70
1779652425.553781,-53,3.00,22.47,21.93,22.36,21.47,21.95,21.63,22.20,22.80,23.43,24.08,24.76,24.76,25.46,26.87,27.59,28.28,28.32,28.32,29.83,30.00,29.41,29.15,29.53,28.64,29.15,7.28,19.10,19.10,19.24,19.24,19.42,19.42,20.62,20.62,20.62,20.62,20.88,19.65,19.65,19.42,19.42,19.24,19.10,19.03,19.00,19.03,20.10,20.22,20.22,21.38,20.62,20.62
1779652425.585547,-53,3.00,22.20,22.20,22.47,21.95,22.36,21.93,22.85,23.41,24.35,24.35,25.00,25.71,26.68,27.66,28.64,28.86,30.08,30.36,30.68,30.08,29.55,29.53,29.15,29.41,30.00,7.81,19.24,19.24,19.70,19.70,19.31,20.25,20.25,20.88,20.88,20.88,20.62,20.88,19.92,19.31,19.31,19.70,19.70,19.24,20.25,19.42,20.00,19.85,21.26,21.26,21.21,20.52
1779652425.615822,-53,3.00,20.22,20.22,20.10,20.10,20.02,20.00,20.02,21.10,21.21,22.36,22.36,22.56,23.54,24.74,25.71,26.48,26.48,27.29,28.16,28.07,27.00,27.02,27.07,27.29,27.46,7.07,16.64,16.40,16.40,17.03,17.03,16.97,17.69,17.69,17.69,17.69,17.69,17.69,17.69,16.97,16.28,17.03,17.20,17.20,17.49,17.49,17.00,17.89,18.38,18.38,18.97,19.65
1779652425.64607,-53,3.00,23.71,24.60,24.17,24.17,24.70,24.04,24.74,24.52,25.32,27.29,28.16,28.07,29.07,30.15,31.26,33.38,33.38,33.38,31.58,32.28,31.62,30.36,32.89,31.38,28.65,6.71,20.00,20.25,19.72,20.59,20.59,21.47,21.02,21.02,21.93,21.93,21.93,21.93,21.93,21.02,20.59,21.10,20.81,20.62,20.62,21.26,21.93,21.93,22.67,22.80,22.80,23.02
1779652425.675538,-53,3.00,22.02,22.80,22.80,22.20,21.63,21.95,22.83,23.26,24.17,23.77,24.70,25.30,26.25,27.20,28.46,28.79,30.08,30.46,29.97,30.41,30.02,29.68,29.41,29.83,29.73,8.49,19.70,19.31,19.31,18.97,19.92,19.65,20.62,20.62,20.62,20.40,20.40,20.40,19.65,19.65,19.92,19.31,19.31,19.70,19.24,19.72,20.25,20.81,20.81,20.62,21.26,21.21
1779652425.7114253,-53,3.00,19.70,19.70,19.31,20.25,19.92,19.65,19.42,20.40,21.21,22.09,23.02,23.02,24.02,25.02,26.02,26.08,27.17,27.29,27.46,26.68,26.93,26.25,26.57,26.40,26.83,6.71,15.62,15.62,16.40,16.64,17.00,17.49,17.49,16.12,17.00,17.49,18.36,17.49,17.49,17.00,17.49,17.20,17.03,17.03,16.97,17.69,17.69,17.80,17.20,18.03,18.03,18.03
1779652425.7334292,-53,3.00,22.47,22.14,22.14,21.84,21.84,22.56,22.36,23.19,24.08,24.02,25.02,26.00,26.00,27.00,28.00,29.02,29.02,30.15,30.27,29.43,29.61,29.83,29.41,30.08,29.55,7.62,18.38,19.10,19.10,19.21,20.00,20.00,20.25,20.25,20.25,20.25,20.25,20.25,20.00,20.00,19.21,19.21,19.85,19.80,19.10,19.85,20.00,20.81,20.81,21.10,21.95,21.47
1779652425.763441,-53,3.00,19.42,19.42,20.22,20.10,20.10,20.02,20.00,21.02,21.10,22.20,22.20,23.35,24.33,24.33,25.32,26.31,26.17,27.07,27.02,27.00,27.02,26.08,26.31,26.48,26.93,7.07,17.20,16.40,17.03,17.03,17.69,16.97,17.69,17.69,17.69,17.69,17.69,17.69,17.69,16.97,16.97,17.03,17.03,17.20,17.20,17.49,17.49,17.89,17.46,18.38,18.03,18.97
1779652425.792997,-53,3.00,23.43,23.60,24.41,24.41,24.70,24.19,24.60,25.08,25.63,26.57,27.20,28.46,29.41,30.36,31.32,31.62,31.95,32.31,33.11,32.65,32.25,31.91,32.20,32.02,31.89,7.81,19.24,20.12,19.70,20.25,20.25,20.88,20.88,20.88,21.59,21.59,21.59,21.84,20.88,21.19,20.25,20.62,19.70,20.12,20.59,20.59,21.10,20.81,21.40,22.67,23.35,22.63
1779652425.8213463,-53,3.00,19.10,19.24,18.44,18.44,18.68,18.97,19.31,19.70,20.12,20.59,21.47,21.95,23.32,23.32,24.19,25.06,25.50,26.40,26.00,25.63,25.30,25.71,25.50,25.18,25.08,6.08,16.49,16.76,15.81,15.81,16.16,16.55,16.55,17.00,17.00,17.00,17.00,17.00,16.55,16.55,16.55,16.16,16.16,16.76,16.49,16.28,17.26,17.12,17.03,18.03,18.00,18.00
1779652425.8565385,-53,3.00,22.67,22.02,22.80,22.20,22.47,22.47,22.83,23.26,24.17,24.70,25.63,25.30,26.25,27.20,28.46,28.79,30.08,29.55,29.97,30.41,30.02,29.68,29.41,29.83,30.48,7.81,19.70,19.31,18.97,18.97,19.65,19.65,20.62,20.40,20.40,20.40,20.40,20.40,19.65,19.65,19.92,18.97,19.31,19.70,19.24,19.24,19.72,20.81,20.81,21.40,21.93,21.93
1779652425.882876,-53,3.00,21.38,21.21,21.21,21.10,21.02,21.00,21.02,22.09,22.20,22.36,23.35,24.52,24.74,26.68,27.66,27.66,28.44,28.28,29.27,29.07,28.02,28.02,28.07,28.28,28.44,7.28,18.60,18.60,18.44,19.10,19.10,19.80,19.80,19.80,19.80,19.85,20.52,20.52,19.80,19.10,19.10,18.44,19.21,18.60,18.87,18.87,19.24,18.79,19.70,20.25,19.92,20.62
1779652425.910305,-53,3.00,19.70,19.70,20.25,20.25,19.92,20.62,20.40,21.38,21.21,22.09,23.02,23.02,24.00,26.02,26.02,27.07,27.07,27.17,27.29,27.46,26.68,27.20,26.57,27.31,26.83,6.71,17.03,16.40,17.20,16.64,16.64,17.49,18.36,18.36,18.36,18.79,18.79,18.79,18.36,17.49,17.49,16.64,17.20,17.20,17.69,17.69,17.69,18.44,19.21,18.60,19.42,19.72
1779652425.9427216,-53,3.00,24.17,24.17,24.60,23.71,24.19,23.85,24.41,24.21,25.50,26.17,26.87,27.59,28.32,29.07,29.73,31.14,31.11,31.83,31.89,32.02,32.20,31.91,32.25,31.30,31.78,8.54,21.02,21.02,21.10,22.09,22.20,22.36,22.36,22.36,22.56,22.56,22.56,22.56,22.56,22.36,22.20,21.21,21.10,21.02,22.02,22.02,22.09,22.20,23.35,23.54,22.80,23.09
1779652425.970812,-53,3.00,20.22,20.40,20.40,20.62,20.88,19.92,21.19,21.93,22.36,22.83,22.83,23.32,24.70,26.08,26.42,27.29,27.73,27.73,28.23,28.46,28.16,27.89,27.46,28.28,29.15,7.00,18.44,17.46,17.72,18.03,18.03,19.31,19.70,19.70,19.70,19.70,19.70,19.70,18.79,18.38,18.38,18.97,18.97,18.68,18.44,18.25,18.25,19.10,19.03,20.00,20.02,20.10
1779652426.0008032,-53,3.00,19.24,19.24,18.44,18.44,18.68,18.97,19.31,19.70,20.12,19.72,21.10,22.47,23.32,23.32,24.19,25.06,25.06,25.50,25.63,25.63,25.30,25.00,24.74,25.50,25.18,6.08,16.49,16.49,16.49,16.76,16.76,16.16,16.55,17.46,17.89,17.46,17.46,17.46,17.46,17.09,16.16,16.16,16.76,16.49,16.28,17.26,17.26,17.12,17.03,18.00,18.03,18.11
1779652426.035906,-53,3.00,19.24,20.10,20.10,20.02,20.00,20.02,20.10,21.21,21.38,22.56,22.56,23.77,23.77,25.00,25.00,25.71,26.68,26.48,27.29,27.17,27.07,26.02,26.00,26.08,26.17,7.00,17.49,17.80,17.69,16.97,16.97,16.97,16.97,16.97,17.69,17.69,16.97,17.69,16.97,16.97,17.03,16.40,17.20,16.64,17.49,17.00,17.89,17.46,18.03,18.97,18.68,18.68
1779652426.0708709,-53,3.00,22.02,22.67,22.67,22.63,21.93,22.67,22.80,23.02,23.85,24.19,25.06,25.94,25.94,26.83,28.18,28.65,29.15,29.68,30.23,30.00,29.83,29.07,29.00,29.00,29.07,7.81,18.68,19.42,19.42,19.24,19.24,20.10,20.10,20.02,20.02,20.02,20.02,20.10,20.10,20.22,19.24,19.42,19.42,19.65,18.97,18.97,19.31,20.12,21.02,21.10,21.63,21.63
1779652426.0925784,-53,3.00,24.19,24.19,23.85,23.85,23.60,24.21,24.08,24.04,24.76,25.50,26.25,27.02,28.43,29.21,30.61,31.24,31.89,31.14,32.53,32.56,32.02,32.20,31.91,31.76,31.30,7.62,21.00,21.10,20.10,20.10,21.02,21.02,22.02,22.09,22.09,22.09,22.09,22.09,21.02,21.02,21.00,21.00,21.02,21.10,21.21,21.38,21.59,21.84,23.09,23.41,22.85,21.93
1779652426.122,-53,3.00,21.26,22.02,21.40,22.20,21.63,21.95,21.95,23.26,22.85,23.41,24.35,25.30,26.25,27.51,27.51,28.79,29.15,28.64,29.07,29.53,29.15,28.84,28.60,28.43,28.32,7.81,18.36,17.89,18.79,18.38,19.31,18.97,18.97,19.92,19.92,19.65,19.92,19.92,19.92,18.97,18.97,18.38,18.79,18.79,19.24,19.24,18.87,18.60,20.00,19.85,21.21,21.21
1779652426.1347532,-54,3.00,21.84,21.84,21.59,21.38,22.20,22.20,22.09,23.02,23.00,24.02,24.08,25.08,26.08,27.07,28.07,29.07,29.02,29.00,30.02,30.07,29.15,29.43,28.64,29.12,29.41,7.62,19.21,19.10,19.10,19.80,20.52,19.85,20.62,20.62,20.62,20.00,20.00,20.00,19.85,19.85,19.10,19.80,19.80,19.10,19.21,19.42,20.25,19.72,20.59,21.02,21.02,20.62
1779652426.1533844,-53,3.00,22.02,22.09,22.20,22.20,22.36,22.56,22.80,23.09,23.77,24.17,24.60,25.94,25.94,26.83,27.73,28.64,29.55,29.55,29.15,29.73,29.41,28.86,28.64,29.27,30.15,8.06,21.19,22.47,21.54,19.70,19.24,19.72,19.72,21.10,20.25,19.42,20.25,19.72,19.72,19.72,19.24,18.79,19.70,19.31,18.97,18.97,19.65,19.42,20.22,21.10,21.02,21.00
1779652426.1831894,-53,3.00,21.10,21.02,21.00,21.00,21.02,21.10,21.21,21.38,22.56,22.80,23.09,24.04,25.30,26.25,26.25,27.20,27.89,28.86,28.44,28.28,28.16,28.02,28.00,28.07,28.16,7.07,17.89,18.36,18.87,18.87,19.42,19.42,20.00,20.00,20.62,19.85,19.85,20.62,20.00,18.60,18.60,18.03,18.87,18.36,18.79,18.79,19.31,18.97,19.92,20.62,20.40,20.22
