timestamp,rssi,sub_1,sub_2,sub_3,sub_4,sub_5,sub_6,sub_7,sub_8,sub_9,sub_10,sub_11,sub_12,sub_13,sub_14,sub_15,sub_16,sub_17,sub_18,sub_19,sub_20,sub_21,sub_22,sub_23,sub_24,sub_25,sub_26,sub_27,sub_28,sub_29,sub_30,sub_31,sub_32,sub_33,sub_34,sub_35,sub_36,sub_37,sub_38,sub_39,sub_40,sub_41,sub_42,sub_43,sub_44,sub_45,sub_46,sub_47,sub_48,sub_49,sub_50,sub_51,sub_52
1779654622.3717318,-58,3.00,16.76,15.81,16.16,15.23,15.23,15.23,14.32,14.32,13.89,14.42,13.89,15.26,15.26,15.65,16.55,16.55,16.55,16.16,16.16,16.49,16.28,16.28,16.28,16.12,17.03,4.00,16.00,16.00,16.12,16.12,17.26,18.25,19.24,19.42,19.42,19.42,19.42,19.42,18.44,18.25,18.25,17.26,17.12,17.03,17.00,17.00,17.03,17.12,17.26,17.46,17.72,16.76
1779654622.402046,-62,3.00,15.81,15.00,14.42,13.04,13.04,12.53,12.53,12.08,13.00,13.00,13.60,14.56,16.49,17.26,18.25,20.22,22.09,23.09,24.02,25.00,26.00,27.02,29.07,30.15,31.26,7.28,24.19,24.19,25.08,25.08,26.08,27.02,28.02,28.02,29.02,28.02,28.02,28.07,27.17,26.17,25.32,24.33,23.54,22.80,21.54,21.54,21.02,20.59,19.72,19.42,18.60,18.03
1779654622.4332774,-61,3.00,10.44,9.85,8.94,8.06,8.60,8.49,7.81,8.60,10.30,11.18,13.00,13.93,16.16,17.46,19.31,21.19,23.41,25.30,27.20,29.12,30.08,30.81,32.76,33.73,35.51,9.06,23.43,24.21,24.21,25.00,26.40,26.40,27.80,27.80,27.80,27.80,27.02,26.25,25.50,24.04,23.35,22.67,21.40,20.81,19.72,19.24,17.46,17.09,16.76,15.81,14.56,13.60
1779654622.469252,-61,3.00,6.71,7.81,7.81,9.43,9.85,10.44,12.17,13.00,15.13,16.28,18.68,20.25,21.93,24.60,27.29,30.02,32.25,34.48,36.72,37.59,38.47,39.36,41.15,42.54,44.01,11.70,22.56,22.80,22.14,22.47,22.47,23.77,23.26,23.26,22.36,21.47,21.47,20.12,17.46,16.16,14.87,14.56,13.15,12.04,11.00,10.05,9.22,7.62,7.21,7.07,6.40,5.83
1779654622.4935539,-61,3.00,8.06,9.06,10.05,11.00,12.00,13.04,14.14,15.30,16.76,18.03,19.70,21.93,23.71,25.94,27.29,28.65,30.89,31.76,34.00,34.89,35.78,36.67,38.01,38.48,39.00,9.85,14.21,14.42,14.42,13.89,14.76,14.76,14.32,13.93,13.93,13.00,11.70,10.77,9.85,8.54,7.62,6.71,6.32,5.39,4.12,3.16,2.00,1.41,2.24,3.00,3.00,4.12
1779654622.5242326,-58,3.00,21.54,21.19,22.14,21.84,21.59,22.36,22.36,23.09,23.02,24.00,25.00,26.02,27.07,28.07,29.07,30.07,31.06,32.02,32.00,32.02,32.06,32.14,32.25,32.56,32.76,8.25,4.24,5.00,5.00,5.00,6.40,7.21,7.81,9.22,10.00,10.00,11.40,12.04,12.04,12.81,12.81,14.21,14.21,15.00,15.00,15.81,16.12,17.00,17.89,18.79,19.70,19.31
1779654622.560011,-59,3.00,20.62,20.62,21.02,20.12,20.12,19.72,20.25,20.25,20.25,20.81,20.81,22.20,22.80,24.21,25.00,25.81,26.63,26.63,27.46,28.30,28.65,28.18,28.64,29.15,30.08,7.28,15.81,14.00,16.28,20.10,20.10,18.44,20.62,22.36,22.20,21.21,20.22,20.22,20.40,20.40,20.22,20.10,20.02,20.00,19.10,20.22,19.42,20.62,20.62,20.88,21.19,21.54
1779654622.5865352,-59,3.00,17.00,16.12,13.89,13.04,10.82,10.00,8.49,7.81,6.71,6.32,7.07,7.00,8.25,9.49,11.18,13.04,14.42,16.40,18.44,19.80,20.52,22.02,23.60,25.24,26.93,6.40,28.84,29.15,30.02,30.89,31.76,33.11,33.11,34.01,33.62,32.70,32.70,31.78,31.30,30.41,28.65,28.30,27.46,26.40,25.50,24.76,24.76,23.43,22.80,22.20,21.63,20.25
1779654622.6133914,-58,3.00,17.69,17.69,17.69,16.97,16.97,16.97,16.97,16.28,17.03,17.03,17.03,18.44,19.10,20.52,21.21,21.93,22.67,23.43,23.60,25.24,24.70,25.55,25.55,27.29,27.31,6.32,16.76,16.76,17.72,18.68,19.65,20.40,21.38,21.38,22.36,22.36,22.56,22.56,21.84,20.88,20.88,19.92,19.31,19.70,19.24,19.24,18.87,19.42,19.21,19.85,19.10,19.10
1779654622.6474555,-58,3.00,23.71,22.83,22.36,21.02,20.12,18.79,18.79,18.38,17.46,17.46,16.55,17.00,17.00,17.49,17.20,17.80,17.69,17.69,17.80,18.87,18.36,18.79,18.97,19.65,20.40,5.10,24.41,23.71,22.85,23.41,26.00,28.64,30.08,30.08,30.46,30.46,30.08,30.08,29.15,28.64,27.73,27.29,26.93,25.81,26.25,26.17,26.17,26.25,25.61,25.61,25.24,24.70
1779654622.6727703,-59,3.00,18.36,18.36,17.49,16.64,16.12,16.64,16.64,17.20,17.20,17.20,17.20,17.20,18.87,19.72,19.24,17.89,19.70,20.88,20.88,19.92,18.68,20.40,22.09,22.02,23.09,5.00,17.03,17.00,18.00,18.00,19.03,20.10,21.10,21.10,22.09,22.20,22.20,21.10,21.10,21.02,20.02,20.00,19.03,19.10,19.24,19.42,18.68,18.97,19.31,19.70,18.79,17.89
1779654622.703508,-57,3.00,23.85,23.02,22.47,21.63,21.10,19.72,19.72,19.24,19.24,18.79,18.36,18.36,18.87,18.87,19.42,18.60,18.44,18.38,19.21,18.60,18.87,18.79,19.31,18.97,19.42,5.10,21.63,22.47,23.32,24.19,25.06,26.83,27.73,27.73,28.23,28.23,28.23,28.23,27.73,26.83,26.83,26.42,26.08,25.81,25.00,24.84,24.76,24.76,25.50,25.61,25.61,25.00
1779654622.7332644,-58,3.00,18.36,18.36,18.36,17.49,17.00,17.00,17.00,17.00,17.89,17.89,18.36,18.36,19.72,20.59,21.95,22.47,23.02,24.41,25.00,25.61,25.50,25.46,26.25,27.02,27.02,6.40,18.38,18.38,19.31,20.25,20.25,21.19,21.54,21.54,22.47,22.47,22.47,22.47,21.54,21.02,20.59,20.25,19.42,19.21,19.10,19.80,19.10,19.21,19.21,19.21,19.42,18.03
1779654622.7639887,-54,3.00,24.70,25.08,25.08,24.60,24.60,25.06,25.06,24.70,25.81,25.61,26.40,27.20,27.80,28.43,29.21,28.60,29.41,29.41,29.68,30.02,29.07,28.64,28.23,27.51,28.16,6.32,12.37,14.04,15.00,15.00,14.00,15.00,17.00,18.00,18.03,17.12,17.12,18.03,19.03,18.03,19.00,19.00,18.03,19.03,19.24,20.22,20.40,21.59,21.84,22.14,23.41,23.41
1779654622.7936637,-52,3.00,26.00,26.00,25.00,25.02,24.02,24.08,24.08,23.19,23.19,23.35,23.35,23.35,24.52,23.35,24.33,24.19,24.19,23.09,23.02,23.00,22.09,21.21,20.40,19.65,19.92,5.39,16.28,17.26,17.46,18.68,18.97,20.25,20.25,21.54,21.54,21.93,21.93,23.26,22.85,22.85,22.85,22.47,22.14,21.84,22.80,22.56,23.35,24.19,24.19,25.08,25.08,25.02
1779654622.8257978,-53,3.00,27.51,27.51,26.57,26.25,25.96,25.00,24.74,23.54,23.54,23.35,23.35,23.35,22.36,22.36,22.56,21.59,21.84,21.19,20.25,19.70,18.36,17.49,16.64,16.40,15.62,4.24,20.25,21.54,21.93,23.26,24.19,24.70,26.08,25.81,26.40,26.40,27.02,27.02,27.02,26.40,26.40,26.40,25.81,26.08,26.93,26.42,26.83,26.83,27.31,28.23,27.86,27.86
1779654622.8538048,-54,3.00,26.17,25.08,25.08,24.08,23.02,22.00,22.00,21.00,21.02,21.02,20.02,20.02,19.03,19.03,19.03,18.00,18.00,17.03,16.12,14.32,13.34,12.65,11.70,11.18,10.30,2.83,19.03,19.10,20.22,20.40,22.56,22.80,24.35,24.70,24.70,26.00,26.40,25.50,25.50,25.50,25.08,25.08,24.70,24.35,25.00,25.00,24.74,25.50,25.50,26.31,26.31,26.17
1779654622.8825119,-57,3.00,24.41,23.85,22.47,21.10,19.72,18.36,18.36,17.89,17.89,16.55,14.32,13.42,12.53,12.53,11.66,10.00,9.22,8.49,7.21,5.39,5.10,4.12,4.47,4.24,5.00,1.00,26.25,26.17,26.17,26.25,27.80,29.41,31.06,31.06,30.53,31.38,30.02,30.02,29.15,29.15,28.84,28.02,28.60,27.80,27.66,27.59,26.87,26.91,27.66,27.02,27.02,26.40
1779654622.9158015,-56,3.00,22.09,22.09,23.09,22.02,22.02,23.00,23.02,23.02,23.09,24.19,24.19,25.32,25.32,26.31,27.29,27.17,27.07,27.07,27.02,27.00,27.02,26.08,26.31,25.50,25.71,7.07,11.70,12.08,13.00,13.42,13.89,15.26,15.26,15.81,16.64,17.20,17.20,17.20,17.20,18.03,18.03,17.49,18.36,17.89,18.38,18.38,18.97,19.92,20.62,20.62,21.38,22.36
1779654622.9440684,-51,3.00,25.32,24.33,24.33,23.35,22.56,22.56,22.80,21.84,22.14,21.19,21.19,21.19,21.19,21.19,20.88,19.92,19.65,19.42,18.25,18.11,17.03,16.00,15.03,14.14,14.14,4.12,15.13,16.03,16.03,17.00,18.00,19.03,19.03,20.10,20.10,21.21,21.21,21.21,22.20,21.21,21.21,21.21,21.10,22.02,22.00,22.00,23.02,23.09,24.08,24.19,24.33,24.33
1779654622.976062,-52,3.00,25.61,25.00,24.21,23.60,22.20,22.20,21.63,20.25,20.25,19.72,18.87,18.87,18.03,18.03,17.20,16.40,15.62,14.87,14.14,12.04,11.40,10.30,8.94,8.54,7.28,1.00,18.03,17.80,19.21,19.85,20.52,21.21,22.67,23.43,24.21,24.21,24.41,24.41,23.60,23.60,23.60,23.43,23.43,23.35,24.04,24.04,24.76,24.84,25.50,26.25,25.61,25.61
1779654623.0097823,-53,65.07,28.02,27.02,26.02,25.00,24.00,24.02,24.02,24.02,22.00,21.02,22.02,22.02,21.02,20.00,18.11,17.26,17.26,14.04,13.60,16.00,15.13,10.20,11.18,13.93,10.63,2.24,21.59,21.38,22.20,23.09,24.02,25.02,25.08,26.17,26.31,26.48,26.68,26.68,26.68,25.71,25.71,25.50,25.50,25.32,25.18,26.08,26.08,27.02,28.02,28.02,28.02,28.00
1779654623.0174053,-53,3.00,19.10,19.10,18.38,18.38,16.97,16.97,16.28,15.62,15.62,15.00,15.00,14.21,14.21,13.60,13.60,12.81,12.04,11.31,10.63,9.22,8.60,7.21,6.40,5.83,5.83,1.00,15.62,16.40,16.28,16.28,16.28,17.80,18.60,18.87,18.87,18.87,19.72,19.72,18.87,18.87,18.87,18.03,18.03,18.60,18.60,18.60,19.21,18.44,19.10,19.10,19.80,19.80
1779654623.0317078,-55,3.00,26.25,25.30,24.04,23.09,22.14,21.19,20.25,19.31,18.79,18.79,17.89,17.00,16.12,16.12,15.26,13.89,13.04,12.21,11.66,10.82,10.82,10.00,9.90,9.90,9.90,2.24,22.20,21.95,22.83,24.17,24.70,25.30,25.96,26.68,27.46,27.29,27.29,27.29,26.17,26.17,26.17,26.31,25.32,25.50,25.71,25.71,25.71,25.96,27.20,27.20,27.51,26.57
1779654623.0648866,-61,3.00,26.40,25.50,25.08,24.17,23.26,22.36,21.47,20.59,20.59,19.72,18.87,17.49,16.64,15.26,15.26,14.42,13.04,11.66,10.82,8.60,7.81,7.07,6.40,5.83,5.39,2.24,17.03,17.20,17.49,18.79,19.70,21.54,22.14,23.77,23.54,23.35,23.35,24.33,23.35,23.35,23.35,23.54,23.54,22.56,22.80,24.35,24.70,24.70,24.70,24.70,26.00,26.40
1779654623.095752,-55,3.00,28.30,27.46,26.93,26.08,24.70,23.85,23.85,23.02,22.20,21.40,20.62,20.62,19.21,19.21,18.60,17.20,16.64,15.26,13.89,12.53,11.18,10.77,9.85,8.54,7.62,2.24,19.85,20.62,20.81,21.63,23.32,23.71,25.50,26.00,26.00,26.57,26.57,26.25,26.25,26.25,26.25,25.63,25.63,26.00,26.40,26.83,26.83,27.29,28.65,29.15,28.30,28.30
1779654623.123921,-56,3.00,27.80,27.20,26.40,25.00,24.41,23.60,23.02,23.02,22.47,21.95,21.10,21.10,20.25,20.25,19.42,19.21,18.44,18.38,17.03,16.40,15.26,14.76,13.42,12.65,12.37,3.00,20.62,21.26,21.93,22.67,24.08,25.61,25.81,26.63,26.63,27.46,27.46,27.46,27.46,26.63,26.63,25.81,25.61,25.61,25.50,26.17,26.87,26.91,27.66,28.43,27.80,28.60
1779654623.1525917,-55,3.00,26.93,26.93,26.57,26.57,25.30,25.30,26.25,25.96,25.71,25.71,25.71,25.50,25.50,25.50,25.71,25.00,25.00,24.35,23.77,22.36,21.47,20.25,19.42,18.44,17.69,4.24,10.82,11.18,10.77,11.18,13.04,15.00,16.40,17.03,18.44,19.10,19.10,19.80,19.80,20.52,19.85,20.62,20.62,20.81,21.63,22.47,22.47,23.71,24.60,25.50,25.50,26.00
1779654623.1850705,-52,3.00,27.02,27.07,27.07,26.08,26.17,26.31,25.32,25.32,25.50,25.50,25.50,25.50,25.50,25.50,25.32,25.18,25.18,24.08,24.02,23.02,22.09,21.38,20.62,18.97,18.38,4.12,14.14,15.30,15.30,16.49,17.72,17.72,18.68,18.97,19.92,21.19,21.54,21.54,21.19,21.19,20.88,21.84,21.59,21.38,22.36,23.19,23.09,24.02,25.02,26.02,26.00,26.02
1779654623.2166436,-50,65.07,27.20,27.20,27.20,26.40,26.25,26.25,27.02,27.02,26.25,26.25,26.25,25.61,24.84,26.25,29.21,30.61,28.84,26.83,25.55,21.02,16.76,17.26,20.10,21.38,19.92,4.12,12.21,13.04,13.89,15.26,16.12,16.55,17.46,18.38,18.38,19.31,20.25,20.25,20.25,20.25,20.62,20.62,20.62,21.47,21.95,21.95,23.32,23.85,25.24,25.81,25.81,26.40
1779654623.2254512,-50,65.07,27.78,28.65,27.29,26.93,26.93,26.93,26.93,26.08,26.40,26.91,26.17,27.66,27.02,25.61,27.02,27.02,27.20,25.24,20.62,20.88,22.47,23.09,25.08,24.02,21.10,5.10,13.00,13.93,13.93,14.56,15.81,16.49,17.46,18.25,18.25,19.24,19.42,20.40,20.40,20.40,20.62,20.62,20.88,21.84,22.14,22.47,22.85,24.17,25.50,25.94,26.42,26.93
1779654623.233303,-51,3.00,28.64,28.86,28.86,27.89,26.93,27.20,27.20,27.51,27.51,26.93,26.93,26.93,26.93,27.86,27.51,27.20,26.93,25.71,25.50,24.33,23.19,22.02,21.00,21.02,20.10,5.00,14.04,14.00,15.00,16.00,16.03,17.03,18.11,19.10,20.22,20.22,21.21,21.21,21.21,21.10,21.10,22.09,22.02,22.00,23.02,23.02,24.08,25.18,26.31,26.31,26.48,26.48
1779654623.246397,-55,3.00,28.02,28.02,28.02,28.02,28.02,27.20,26.63,27.46,26.93,26.93,26.93,26.93,26.93,26.08,26.63,25.81,25.61,24.84,24.76,23.35,21.26,20.62,19.42,18.87,18.36,4.47,10.30,10.30,11.66,11.66,12.53,13.89,13.89,14.76,15.26,16.12,16.64,16.64,16.64,17.20,17.20,17.80,18.44,19.10,19.80,21.21,21.26,22.80,24.21,25.00,25.81,25.81
1779654623.275676,-66,3.00,16.28,15.13,15.03,15.03,15.03,14.14,14.04,14.00,14.00,13.04,13.04,14.14,14.32,14.87,15.65,15.26,16.40,17.69,18.44,18.87,19.24,19.31,20.88,22.20,23.09,5.10,26.57,27.51,27.51,28.46,28.79,29.73,31.02,31.95,31.02,30.08,29.15,28.23,27.73,26.83,25.94,24.70,23.85,22.20,20.62,20.52,19.10,19.21,19.42,18.36,17.46,18.38
1779654623.3066444,-62,3.00,22.36,21.38,20.40,20.40,20.40,19.65,18.68,18.68,18.44,18.44,19.24,20.22,21.21,21.10,22.02,24.00,24.08,24.33,25.50,25.96,26.25,27.86,28.64,29.53,30.02,8.06,20.00,20.81,21.63,22.20,23.60,24.41,25.81,25.81,26.63,26.63,27.46,26.93,26.42,25.50,25.08,24.70,23.41,23.77,23.54,23.19,23.09,23.00,24.02,24.08,24.08,23.19
1779654623.3369148,-57,3.00,22.85,22.47,22.47,22.47,22.14,23.09,22.80,22.80,22.56,23.35,23.19,24.19,24.33,24.33,24.52,24.52,24.74,25.00,24.35,23.77,22.85,22.36,21.95,21.63,20.81,5.83,8.06,8.06,8.60,10.00,10.00,12.04,12.73,12.73,13.45,14.87,14.87,14.87,15.56,15.56,16.28,16.28,16.28,17.03,17.03,17.20,18.03,18.87,19.72,20.12,20.12,21.02
1779654623.360497,-56,3.00,24.04,25.00,24.04,24.04,23.77,23.54,23.54,23.35,23.19,23.19,23.19,23.19,23.19,23.19,23.19,23.35,22.56,21.59,20.88,20.25,19.31,18.79,17.00,16.64,16.40,3.61,8.25,9.49,10.44,10.77,12.08,13.42,13.89,15.26,15.81,17.20,17.20,17.20,17.80,18.03,18.03,18.03,18.03,18.36,19.24,20.12,21.02,21.54,22.47,23.41,23.41,23.41
1779654623.3968997,-55,3.00,24.21,24.21,24.21,23.60,23.02,23.02,23.02,23.85,23.32,23.32,23.32,22.83,22.83,22.83,23.32,23.02,23.02,22.20,21.40,21.26,20.52,19.10,18.44,17.80,17.20,5.00,9.22,9.22,10.63,10.63,12.04,12.81,13.60,15.00,15.00,15.81,16.64,16.64,17.20,17.20,17.20,17.80,18.60,18.44,19.10,19.10,19.80,20.52,21.26,22.02,22.02,22.67
1779654623.4220333,-54,3.00,28.32,28.32,28.32,27.59,27.59,26.87,26.17,26.17,25.50,25.50,25.50,25.50,25.50,25.50,25.50,24.76,24.76,24.08,22.02,21.40,20.81,18.87,18.36,17.89,17.46,4.12,12.04,15.00,15.26,16.12,17.89,18.79,20.12,21.02,21.47,21.93,21.93,22.85,22.85,22.85,22.85,22.36,22.36,22.83,23.85,23.85,24.41,25.00,25.61,27.02,27.66,26.91
1779654623.4561021,-52,3.00,29.43,29.43,29.43,28.44,27.46,26.68,26.68,26.93,25.96,26.25,25.30,25.30,25.30,25.00,24.04,23.77,22.80,22.56,21.59,20.40,19.24,18.25,18.11,17.03,17.03,4.12,18.68,19.42,20.22,20.22,21.10,22.02,23.02,24.00,25.02,25.02,25.08,25.08,25.08,25.08,25.08,25.02,25.02,26.00,26.02,26.08,27.17,27.17,28.28,29.27,29.43,29.43
1779654623.4880161,-50,3.00,28.44,27.46,27.29,26.31,26.48,25.50,24.74,24.74,24.74,24.04,24.04,24.04,24.04,24.04,24.04,23.77,22.56,22.56,21.38,20.22,19.10,18.03,18.00,17.00,16.03,4.12,15.81,16.76,17.46,18.25,19.24,20.10,21.02,22.00,22.00,23.02,23.09,23.09,23.09,23.02,23.02,23.02,23.00,24.00,24.02,24.08,25.08,25.18,26.17,27.29,27.29,27.29
1779654623.5137715,-53,3.00,21.54,21.19,21.19,20.25,19.92,19.65,19.65,19.65,19.42,19.42,19.42,19.42,19.42,19.42,20.40,19.65,18.68,18.68,18.68,18.03,17.09,16.16,15.65,15.65,15.26,3.16,11.18,11.40,12.65,12.65,13.00,13.42,14.76,14.76,15.26,15.81,15.81,16.40,16.40,15.81,15.81,15.81,15.81,16.12,17.00,17.89,17.89,18.38,19.70,19.70,20.25,20.25
1779654623.5424926,-58,3.00,22.02,22.00,22.00,22.00,21.02,21.02,21.10,21.10,20.22,20.40,20.40,20.40,20.40,20.40,20.40,20.22,19.24,19.24,18.25,18.25,17.12,16.12,16.03,15.03,15.03,3.16,15.52,16.49,16.28,17.03,18.00,19.03,19.10,20.22,20.62,20.88,20.88,21.19,20.25,20.25,20.25,18.97,18.97,19.65,19.65,19.42,20.40,20.22,21.21,21.10,22.09,22.02
1779654623.5746844,-55,3.00,25.81,25.00,25.00,23.60,22.80,22.02,22.67,21.93,21.21,20.52,20.52,19.10,19.10,19.10,18.44,17.69,16.97,15.56,14.14,13.45,12.73,11.31,10.63,10.63,9.22,2.24,16.40,17.03,18.38,19.10,20.62,21.40,22.47,22.83,23.71,24.60,24.17,24.17,24.17,24.17,24.17,24.17,24.17,24.60,24.19,24.19,24.19,24.70,26.08,26.08,25.81,25.81
1779654623.6029654,-53,3.00,28.28,27.29,27.29,26.31,25.18,25.08,25.08,24.02,24.02,23.02,23.02,22.02,22.02,22.02,21.02,21.10,20.22,19.42,17.72,15.81,14.87,13.42,12.53,10.82,10.63,2.83,16.28,17.46,17.46,18.68,19.92,21.19,22.47,22.85,23.77,24.17,24.60,24.60,24.60,24.17,24.17,25.08,24.70,24.35,25.00,25.00,25.71,26.68,26.48,27.46,28.44,28.44
1779654623.633888,-48,3.00,28.16,28.16,27.20,26.25,25.30,25.63,24.70,24.70,25.08,24.17,24.17,24.17,24.60,24.60,24.17,24.17,22.85,22.47,22.14,20.88,20.62,19.42,18.25,18.11,17.03,5.00,17.09,17.72,18.68,19.42,20.40,21.21,22.09,22.09,23.02,23.02,24.00,24.00,24.00,24.00,24.02,24.02,24.02,24.08,24.19,25.32,25.32,25.50,26.68,26.68,26.93,26.93
1779654623.6611457,-50,3.00,27.46,27.46,26.31,26.31,25.32,25.18,24.08,24.02,24.00,23.00,23.02,23.02,22.02,22.02,22.02,22.00,21.00,21.00,20.02,19.03,18.11,17.12,17.12,16.28,15.30,3.00,20.00,21.02,21.10,22.20,23.35,24.52,25.00,25.30,26.57,26.93,26.93,26.93,26.93,26.00,26.00,26.00,25.63,25.63,26.25,26.25,26.93,27.89,27.66,28.64,27.66,27.46
1779654623.6966689,-48,3.00,24.84,23.43,23.43,22.67,22.67,21.93,21.21,21.26,21.26,20.62,20.00,20.00,20.00,20.00,19.42,19.42,19.42,19.42,18.60,17.80,17.80,17.03,16.28,16.28,15.56,4.24,18.03,18.60,19.85,19.80,20.52,22.02,22.80,23.02,23.32,23.32,23.71,23.71,23.71,22.36,22.36,22.36,22.83,21.95,22.47,23.02,23.02,23.60,25.00,25.00,24.84,24.84
1779654623.7257645,-54,65.07,24.84,24.08,24.08,22.67,20.62,18.60,18.60,18.60,19.42,16.64,16.40,18.38,16.28,12.04,13.42,15.62,11.66,5.66,8.06,8.54,8.60,13.60,10.00,5.10,4.00,1.41,22.00,23.02,23.19,24.52,25.71,26.57,27.86,28.64,28.65,28.84,29.41,28.60,29.21,28.43,27.66,27.66,26.25,26.25,26.25,26.25,26.40,26.40,27.02,26.40,26.40,25.81
1779654623.753175,-56,3.00,23.35,23.35,23.35,23.35,23.35,22.67,22.67,23.43,22.80,23.60,22.80,22.80,22.80,24.21,23.43,23.43,22.67,22.67,21.93,21.21,20.52,19.21,19.21,18.60,18.03,4.24,10.63,11.40,12.21,12.21,13.04,13.89,14.76,16.12,16.55,16.55,17.46,17.46,17.46,17.46,17.89,17.89,17.89,18.36,18.87,18.87,19.42,20.00,21.40,22.02,22.67,21.93
1779654623.781593,-55,3.00,27.29,26.31,26.31,25.32,24.19,24.19,23.09,23.09,23.02,22.02,21.02,20.02,20.00,20.00,19.00,19.00,18.00,17.00,16.00,15.00,15.03,14.04,13.04,13.04,12.04,3.16,18.03,19.00,20.02,20.10,21.21,22.36,23.54,24.74,25.00,25.30,25.63,26.00,25.08,24.70,24.70,24.70,24.35,25.30,25.00,24.74,25.71,26.48,27.66,27.66,27.46,26.31
1779654623.8160503,-53,3.00,24.84,24.84,24.08,23.43,22.80,22.20,21.40,20.81,20.25,20.25,19.72,19.72,18.87,18.87,18.36,18.87,18.03,17.20,15.81,15.81,15.00,14.21,14.21,13.45,12.73,2.83,21.63,22.20,22.02,22.67,23.35,24.08,24.84,25.00,25.00,25.24,25.24,24.70,24.41,24.41,23.02,23.02,22.80,23.43,22.67,23.35,24.04,24.04,24.76,25.50,25.50,24.84
1779654623.8446076,-58,3.00,25.94,25.94,26.42,26.42,25.55,26.08,25.24,25.81,26.40,26.40,27.02,27.02,27.02,27.66,28.43,27.80,27.80,27.20,26.63,25.55,25.06,23.71,22.85,21.54,21.19,5.39,7.07,7.81,8.60,9.43,10.82,11.66,12.53,13.42,14.32,14.87,15.81,16.76,16.76,16.76,17.72,17.72,18.97,18.97,19.31,20.25,21.54,21.93,22.85,24.17,24.17,24.17
1779654623.8770764,-49,3.00,29.53,29.53,29.53,29.15,29.15,28.30,28.84,28.84,30.00,30.00,30.61,30.61,30.61,31.24,31.40,32.20,31.62,31.06,30.89,30.41,29.97,29.15,27.86,27.20,26.93,7.28,20.25,19.31,18.97,19.65,20.62,21.38,22.36,23.54,24.52,24.19,24.08,23.19,24.19,24.19,23.35,23.35,24.52,24.74,25.00,25.00,25.30,25.63,26.93,27.31,27.73,27.73
1779654623.9064372,-48,3.00,26.42,26.42,25.55,25.55,24.70,24.70,25.24,25.24,25.00,24.84,25.50,25.50,26.25,26.25,25.61,26.40,25.81,25.24,24.70,24.19,23.71,23.26,21.93,21.54,21.19,5.39,17.46,17.09,18.03,17.72,18.68,19.42,19.42,20.22,21.21,21.21,21.21,21.21,21.38,21.38,21.38,21.38,21.59,21.84,21.84,22.14,22.47,23.41,23.77,24.60,25.06,25.06
1779654623.933516,-46,3.00,23.60,23.60,23.60,22.20,22.80,22.02,21.93,21.93,22.63,21.93,21.93,21.93,21.93,21.93,22.67,21.93,21.21,20.52,19.85,19.21,20.00,19.42,18.03,17.49,17.89,4.47,15.00,15.00,15.26,16.12,16.55,17.46,17.46,18.38,19.31,18.97,18.97,18.97,19.31,19.31,19.31,19.31,19.70,19.70,20.12,20.59,20.59,21.95,22.47,23.02,23.02,23.02
1779654623.962384,-67,3.00,19.42,19.65,19.92,18.97,19.31,18.79,19.72,20.25,21.40,21.26,21.93,22.63,25.50,26.25,26.91,28.32,29.73,30.41,30.41,31.14,31.24,31.40,31.62,30.53,30.89,7.62,4.47,4.47,3.16,4.12,4.00,5.10,5.00,6.00,6.00,7.07,8.00,9.00,10.05,11.05,11.05,12.04,13.04,13.04,14.04,15.03,16.12,16.12,17.12,18.11,19.24,19.42
1779654623.9920297,-56,3.00,19.21,18.44,19.10,19.10,19.10,18.44,19.21,19.21,18.60,19.42,19.42,19.42,19.42,20.25,20.81,21.40,20.62,20.62,20.52,19.80,19.10,17.80,17.20,16.64,16.12,3.61,11.40,11.66,12.08,12.08,13.42,14.32,14.87,14.87,15.81,15.81,16.76,16.49,16.76,16.76,16.76,16.76,16.16,16.16,16.55,17.00,17.00,17.49,18.36,18.87,18.60,18.60
1779654624.0219266,-53,3.00,24.84,24.84,24.08,24.76,24.76,24.04,24.76,24.76,24.08,24.84,24.84,24.84,25.61,25.61,25.50,25.50,24.76,24.76,24.08,23.43,22.20,21.63,21.10,19.24,18.79,4.47,11.66,11.66,11.18,12.08,13.42,14.32,14.87,15.81,15.81,16.49,17.46,17.72,17.72,17.72,18.03,18.03,18.03,17.89,19.24,19.24,19.72,20.25,21.63,22.20,22.80,23.43
1779654624.0537643,-60,3.00,23.19,23.35,23.35,23.54,23.54,23.77,24.04,24.04,24.35,25.00,25.00,25.96,25.96,25.71,25.50,25.32,25.18,25.02,24.00,23.09,21.38,19.65,19.31,17.89,17.49,5.00,16.97,16.97,17.69,17.69,17.69,17.69,18.44,17.80,17.80,17.80,18.60,18.60,18.03,18.87,18.36,17.89,18.38,18.03,18.68,19.42,19.24,20.10,20.10,21.02,22.02,21.10
1779654624.0845644,-58,3.00,25.00,25.00,25.30,25.63,26.00,27.31,27.73,29.07,29.53,30.02,31.38,31.38,32.25,33.62,34.00,34.44,34.01,33.62,32.89,32.28,31.78,30.41,29.27,28.07,27.00,7.00,21.63,19.24,17.00,16.12,15.81,16.40,15.81,15.00,15.00,14.87,15.62,16.28,16.28,15.62,15.81,15.26,15.65,16.16,16.76,16.49,17.26,18.03,19.00,20.02,21.10,21.21
