timestamp,rssi,sub_1,sub_2,sub_3,sub_4,sub_5,sub_6,sub_7,sub_8,sub_9,sub_10,sub_11,sub_12,sub_13,sub_14,sub_15,sub_16,sub_17,sub_18,sub_19,sub_20,sub_21,sub_22,sub_23,sub_24,sub_25,sub_26,sub_27,sub_28,sub_29,sub_30,sub_31,sub_32,sub_33,sub_34,sub_35,sub_36,sub_37,sub_38,sub_39,sub_40,sub_41,sub_42,sub_43,sub_44,sub_45,sub_46,sub_47,sub_48,sub_49,sub_50,sub_51,sub_52
1779652512.1666667,-57,3.00,10.44,11.40,12.37,12.37,13.34,14.56,15.52,16.76,16.76,18.03,19.31,20.62,21.93,23.26,24.60,24.60,25.94,26.83,27.29,27.29,27.29,27.73,27.73,28.23,28.23,7.62,21.21,20.52,20.52,20.52,20.52,20.52,20.52,19.10,19.10,17.69,17.69,16.28,15.56,14.14,13.45,12.73,12.04,10.63,10.63,9.22,9.22,9.22,9.22,8.60,9.43,8.94
1779652512.1935894,-59,3.00,9.85,9.49,10.20,10.05,10.00,11.00,11.05,12.04,13.15,14.14,15.13,16.12,18.11,19.24,20.22,21.38,22.36,23.35,24.52,24.52,24.74,25.71,25.96,26.25,26.57,6.32,28.64,28.64,28.64,28.64,28.64,28.44,27.46,27.66,26.68,25.71,25.00,24.04,23.09,21.54,19.70,18.79,18.36,17.49,17.20,16.40,15.62,14.21,14.21,13.60,12.81,12.21
1779652512.2291534,-60,3.00,7.21,5.39,3.16,1.00,1.00,2.83,5.00,6.40,8.06,10.30,12.08,13.42,15.23,17.09,19.31,21.02,22.36,23.26,23.71,25.55,26.08,26.63,27.20,27.20,27.02,6.40,38.47,39.82,40.71,40.25,39.40,37.16,36.77,36.77,36.77,35.85,34.54,32.70,31.78,29.97,28.18,26.42,25.24,24.41,22.80,22.02,20.52,19.80,17.69,16.28,14.21,12.81
1779652512.2564619,-58,3.00,1.41,1.00,2.00,4.00,5.00,7.00,8.00,10.05,11.05,13.15,15.13,16.28,18.44,20.40,21.59,23.54,24.33,25.32,26.31,27.29,28.16,28.07,28.02,29.00,29.00,7.00,30.23,30.23,29.68,29.15,29.15,29.15,28.65,28.65,27.78,26.42,25.55,24.70,22.47,21.63,20.00,19.21,17.69,16.97,15.62,14.21,13.60,12.21,10.82,9.43,8.06,6.71
1779652512.2853537,-54,3.00,19.72,18.87,18.03,17.20,15.62,14.87,13.45,12.81,12.53,12.08,11.70,11.40,11.18,12.04,12.00,12.00,13.04,13.15,14.14,14.14,14.14,14.04,15.03,15.03,15.03,4.00,31.06,31.38,31.76,31.78,32.31,32.89,33.24,32.98,32.76,32.56,31.40,31.40,30.41,29.43,27.46,27.66,26.68,25.96,25.96,26.25,25.30,24.70,24.70,23.77,23.26,22.36
1779652512.315787,-57,3.00,21.93,21.93,21.02,21.47,20.59,20.25,20.25,20.00,19.85,19.85,20.52,21.21,21.26,21.26,22.67,23.35,23.35,22.63,23.35,23.43,22.80,23.02,22.47,22.83,22.36,5.39,25.32,25.08,25.02,26.00,26.02,26.08,25.18,25.32,25.32,24.33,24.33,23.35,23.19,22.20,22.09,21.02,21.02,21.02,21.10,21.10,21.21,21.38,21.59,21.84,22.14,22.14
1779652512.3487895,-51,3.00,25.00,25.00,24.41,23.85,23.32,23.32,22.83,23.26,22.85,23.41,23.41,24.35,24.04,25.00,25.00,25.00,25.30,25.63,25.08,25.50,25.06,24.70,24.41,23.60,22.80,5.66,23.35,23.43,24.21,24.41,24.70,25.55,25.94,25.94,25.50,25.50,25.08,24.17,24.17,23.71,23.71,22.83,23.32,23.02,22.80,22.80,23.43,23.35,24.04,24.76,24.08,24.21
1779652512.381317,-51,3.00,23.02,23.02,23.00,23.00,23.02,23.09,24.19,24.19,24.52,24.74,25.96,25.96,27.20,27.89,28.86,29.83,29.61,29.43,29.27,29.07,29.02,28.00,28.02,28.16,28.44,7.07,15.81,15.81,15.00,15.62,15.62,16.28,16.28,16.97,16.97,17.03,17.03,17.03,17.80,17.20,17.20,16.64,17.49,17.00,17.46,18.38,18.97,19.65,19.65,21.38,21.21,22.09
1779652512.403545,-48,3.00,20.62,20.62,21.26,20.52,20.52,20.52,20.52,20.62,20.62,20.81,21.63,21.63,22.47,23.02,23.85,23.60,24.21,24.21,24.08,24.04,23.35,22.02,22.02,22.20,22.47,4.47,12.08,13.00,12.65,12.65,13.60,14.56,15.30,15.30,15.30,15.30,15.30,16.28,15.52,15.52,15.52,15.81,15.81,16.16,16.55,16.55,17.00,17.49,18.87,19.42,20.00,20.00
1779652512.4344141,-47,3.00,24.17,24.60,23.71,23.71,23.71,23.32,23.85,23.85,23.60,24.21,24.84,25.50,25.50,26.17,26.91,27.66,27.02,27.20,26.63,26.93,26.42,25.94,25.50,25.08,25.30,6.32,12.17,13.04,14.04,14.04,15.03,15.00,16.00,16.00,17.00,17.00,18.00,18.00,18.00,18.03,18.03,18.03,18.11,19.24,19.42,19.42,20.62,20.88,21.84,22.47,22.85,22.85
1779652512.4651845,-50,3.00,20.00,20.25,20.25,19.72,19.72,20.12,21.02,20.62,21.19,21.19,22.14,23.09,23.09,24.04,25.00,25.30,25.30,24.70,25.08,25.50,25.06,24.70,24.41,24.21,24.84,5.66,9.22,9.22,10.20,10.20,10.20,11.18,11.40,11.40,11.40,12.37,12.65,12.65,13.00,13.00,13.42,13.42,13.89,14.42,14.42,15.00,15.62,16.28,16.97,17.69,18.44,17.80
1779652512.4940681,-51,3.00,18.11,18.11,18.11,18.25,18.25,18.44,19.42,19.65,19.92,20.25,20.62,21.54,22.47,22.47,23.41,24.35,24.04,25.00,24.74,24.52,23.35,23.19,23.02,23.00,23.02,5.00,5.83,5.83,5.83,6.40,6.40,6.40,7.21,7.81,7.07,7.81,8.49,8.60,8.60,9.43,8.94,9.85,9.85,10.44,11.40,12.17,12.17,13.04,14.04,15.03,16.00,16.00
1779652512.5291493,-50,3.00,25.55,26.08,26.63,26.63,27.20,27.80,28.43,29.07,29.00,29.70,30.41,31.83,33.24,33.24,33.94,34.66,35.38,35.47,35.00,34.41,34.13,33.12,33.54,32.70,33.24,7.62,8.60,8.60,8.60,10.00,10.00,9.43,10.30,9.85,9.49,10.44,11.40,11.18,12.04,13.04,14.00,14.00,14.04,14.32,15.52,16.49,17.72,18.38,19.70,21.02,22.36,22.83
1779652512.557053,-52,3.00,21.02,22.09,22.09,22.20,22.36,22.56,23.54,23.77,25.00,25.00,26.25,26.25,27.51,28.46,29.41,30.36,30.08,29.83,29.61,29.43,29.15,29.02,29.00,28.07,28.16,7.07,10.77,10.77,10.44,10.77,10.77,10.77,11.18,11.18,10.82,10.82,12.21,11.40,12.04,11.31,12.04,12.21,12.53,13.42,13.00,13.93,14.56,15.30,17.26,18.11,19.03,19.00
1779652512.5856864,-53,3.00,23.32,24.19,24.19,25.06,25.50,25.08,26.00,26.57,27.51,28.16,29.12,29.12,29.83,31.05,32.02,32.28,33.53,32.89,33.24,33.11,32.20,30.89,31.06,30.81,31.40,7.81,11.40,11.40,11.40,10.44,11.40,11.40,11.18,11.18,11.05,11.00,12.00,12.04,12.17,12.37,12.65,13.00,13.42,13.89,14.42,15.62,16.28,16.97,17.69,19.21,20.00,20.81
1779652512.616424,-57,3.00,18.36,18.87,20.25,20.81,21.40,22.02,22.67,23.35,24.76,24.84,25.61,27.80,28.60,30.00,30.00,31.40,32.02,31.24,31.89,31.83,31.11,31.14,30.48,30.61,30.81,8.06,9.90,9.22,8.49,7.81,7.07,6.40,5.66,5.00,3.61,3.16,3.00,3.00,3.61,3.61,4.47,4.47,5.10,6.08,7.00,8.06,9.06,10.20,11.70,13.00,14.32,14.32
1779652512.652957,-54,3.00,22.83,22.83,23.71,24.60,25.08,25.63,26.57,27.20,28.16,29.12,29.83,30.81,31.58,33.54,34.71,34.93,35.17,35.44,35.74,36.06,35.85,34.44,34.48,34.13,34.67,8.60,14.21,13.45,13.45,12.04,12.04,12.04,11.40,10.82,10.82,10.30,9.85,9.49,9.22,10.05,10.00,11.18,11.40,11.70,12.53,13.04,13.60,15.62,16.28,17.69,18.44,18.60
1779652512.6755214,-51,3.00,24.08,24.08,24.84,24.84,25.00,25.81,26.08,26.08,26.93,27.78,28.18,29.53,30.41,30.89,31.76,32.25,32.76,32.45,32.20,32.02,31.24,30.41,30.41,30.48,30.61,7.81,8.54,8.54,8.54,8.54,8.25,9.22,9.06,9.06,9.00,10.00,11.05,11.05,11.18,11.40,12.65,12.65,13.93,14.32,15.26,15.81,16.40,17.80,18.44,19.85,21.21,21.21
1779652512.7023962,-52,3.00,21.95,22.83,22.83,23.71,23.26,23.77,24.70,24.35,25.00,25.96,26.68,26.68,27.66,28.64,29.83,30.08,30.08,30.36,29.73,30.08,29.55,28.64,28.18,27.78,28.02,6.40,2.24,2.24,2.00,2.00,3.16,4.12,5.39,5.39,6.71,6.71,8.06,9.43,9.43,10.00,10.00,11.40,11.40,12.73,14.14,14.87,15.62,16.40,17.20,18.03,19.72,19.72
1779652512.7351508,-51,3.00,27.89,28.86,29.83,29.61,29.43,29.27,30.27,30.15,31.06,32.02,32.02,33.00,34.00,35.01,36.00,36.01,37.05,36.12,36.22,35.36,34.53,34.93,34.21,33.84,33.24,7.62,4.24,4.24,5.00,5.00,6.40,7.81,8.49,9.22,10.63,11.40,12.04,12.81,14.21,14.21,15.00,15.81,16.64,17.49,18.79,19.70,20.62,21.54,22.47,24.35,25.30,26.25
1779652512.7645707,-51,3.00,24.00,24.02,24.02,24.02,24.08,24.19,24.33,24.33,24.52,24.52,24.74,25.71,25.96,26.93,26.93,27.89,27.66,27.66,27.46,27.29,26.17,26.02,25.00,25.02,25.08,7.07,7.07,8.06,8.06,9.22,10.20,10.20,11.40,11.40,12.65,13.60,13.93,13.93,14.87,15.81,15.81,15.81,16.76,16.49,17.26,18.25,18.11,19.10,20.10,21.02,22.02,22.00
1779652512.79371,-51,3.00,21.84,21.84,21.84,21.59,21.38,21.38,21.21,21.10,22.09,22.09,23.02,23.02,23.00,24.00,24.00,25.00,25.02,25.02,25.02,24.08,24.19,23.54,22.80,23.09,22.14,5.39,6.08,7.28,7.28,7.62,8.54,9.85,9.85,11.18,11.66,11.66,12.21,13.60,13.60,13.60,13.60,14.42,13.89,14.76,15.65,15.65,16.55,17.09,18.38,19.31,18.97,19.92
1779652512.8263547,-51,3.00,21.63,22.20,22.20,22.20,22.02,22.02,22.67,23.35,23.35,24.08,24.08,24.84,25.61,25.61,27.02,27.02,27.66,26.91,27.59,26.87,26.17,26.25,25.61,25.00,25.81,7.21,7.07,7.81,7.81,8.60,9.43,9.85,10.77,10.77,11.70,11.70,12.65,12.65,13.60,13.60,13.60,13.93,14.87,14.87,15.23,16.55,16.55,17.89,18.36,19.24,19.72,20.25
1779652512.8551738,-51,3.00,21.21,21.21,21.10,21.10,21.02,21.02,22.00,22.02,22.09,22.20,22.20,23.35,24.33,24.52,25.50,25.32,25.32,25.32,25.18,25.08,25.02,25.00,24.02,24.08,24.19,6.08,5.00,5.10,6.32,6.32,7.28,7.62,8.54,8.94,9.85,10.30,11.18,11.18,11.66,12.53,12.53,12.53,13.42,13.93,13.93,14.87,15.81,16.49,17.46,18.44,18.25,19.24
1779652512.89355,-50,3.00,26.40,26.40,26.40,26.40,26.00,25.63,26.57,26.25,26.93,26.68,27.66,27.66,28.44,28.44,29.61,29.61,29.83,28.86,29.12,28.46,27.86,26.93,26.40,25.94,26.42,6.71,10.44,11.70,11.70,12.08,12.53,13.89,14.42,15.00,15.00,15.62,17.03,17.03,17.69,17.69,18.44,17.80,18.60,18.60,19.42,20.81,20.25,21.95,23.32,24.19,25.06,24.60
1779652512.9189517,-51,3.00,24.17,24.17,24.17,23.77,23.41,23.41,24.04,24.04,23.77,24.52,24.52,25.32,25.32,26.31,26.31,26.48,26.48,25.71,25.96,25.00,25.30,24.35,23.77,23.26,23.71,6.71,9.49,9.85,10.77,11.18,11.18,12.53,13.04,13.60,13.60,15.00,15.62,15.62,15.62,16.40,16.40,17.03,17.80,17.20,18.03,18.87,19.72,19.72,20.59,21.47,22.36,22.36
1779652512.943407,-51,3.00,19.03,19.03,19.03,19.03,19.00,19.03,19.03,19.10,19.10,19.24,19.42,19.42,20.40,20.40,20.40,21.38,20.40,20.22,20.22,20.10,19.03,19.03,19.00,18.03,18.11,4.00,8.25,8.06,8.00,9.00,9.06,10.20,10.20,10.44,11.40,11.70,11.70,12.65,12.65,12.65,12.65,12.65,13.60,13.60,14.32,14.32,15.30,16.28,17.26,17.12,18.11,18.11
1779652512.9771671,-51,3.00,28.30,28.30,28.30,27.78,27.78,28.18,27.73,28.23,27.86,28.79,28.46,28.46,29.41,29.41,29.73,29.73,30.08,30.08,29.55,29.07,28.18,27.78,26.93,26.63,25.81,7.21,16.16,16.55,17.00,17.49,18.03,18.60,19.21,19.85,20.52,20.52,21.21,21.21,21.21,21.21,21.21,21.21,21.93,22.67,22.67,23.43,24.21,25.00,25.81,26.63,27.46,26.93
1779652513.0070045,-52,3.00,26.31,26.31,26.31,25.32,25.50,24.74,24.74,25.00,25.30,25.30,25.63,25.63,26.00,26.93,26.93,26.57,27.51,27.20,26.93,26.68,25.50,25.32,24.19,24.08,24.02,6.00,15.52,16.49,17.26,17.26,18.11,19.03,19.00,19.03,20.02,20.10,20.10,20.22,20.10,20.10,20.10,21.10,21.10,21.02,21.00,22.00,22.02,23.02,23.09,24.19,24.19,24.19
1779652513.0376937,-53,3.00,23.71,23.71,23.71,23.32,23.32,23.85,23.02,23.60,24.21,24.08,24.08,24.76,25.50,26.17,26.17,26.91,26.25,26.25,26.40,25.81,24.41,24.41,24.70,24.19,23.71,6.71,12.21,13.04,13.89,13.89,14.32,14.87,15.81,15.52,16.49,16.49,17.26,17.26,17.26,17.26,17.26,17.46,17.46,17.46,17.72,18.97,18.97,20.25,20.62,20.62,21.93,21.93
1779652513.068445,-55,3.00,25.32,25.50,25.50,24.52,24.74,24.74,25.00,24.35,24.70,25.50,25.50,26.83,27.29,28.18,28.18,29.07,29.07,28.64,28.23,27.86,27.51,27.20,26.25,25.96,26.68,7.07,11.70,11.40,12.37,13.15,14.14,14.04,15.00,15.00,16.03,16.03,16.12,17.12,17.12,17.12,17.12,18.11,18.11,18.03,19.03,19.00,20.00,20.02,21.02,22.09,22.20,22.36
1779652513.0744493,-55,3.00,24.19,25.18,25.32,25.32,24.33,24.52,24.74,25.00,25.30,26.57,26.93,26.93,27.31,28.23,29.15,29.15,29.15,28.79,28.79,28.46,27.89,27.89,26.68,26.31,26.17,7.07,11.70,12.65,12.37,13.15,14.14,14.04,15.00,16.00,16.03,16.12,16.12,17.12,17.26,17.26,17.26,17.12,18.11,18.11,19.03,19.03,19.00,21.00,22.00,22.02,23.09,23.09
1779652513.092834,-54,3.00,23.19,24.08,23.09,23.02,24.00,24.02,24.08,24.08,24.19,24.33,24.33,25.32,25.50,26.48,26.48,27.46,27.46,26.31,27.17,27.17,26.08,25.02,24.00,25.08,25.18,6.00,10.05,11.05,12.00,12.04,13.15,13.15,13.34,14.56,14.56,14.87,15.23,16.16,16.16,16.16,16.16,16.16,16.16,17.09,17.72,18.68,18.44,19.42,20.40,21.38,22.20,22.09
1779652513.1232862,-53,3.00,27.86,27.86,27.86,27.51,27.20,26.93,26.68,26.48,26.48,27.29,27.29,28.16,29.15,29.27,29.27,29.43,29.43,29.61,28.64,27.89,27.20,26.25,26.00,25.50,25.94,5.83,14.32,15.52,15.23,16.16,16.55,17.00,17.49,18.03,18.60,18.60,19.21,19.21,20.00,20.00,20.00,20.00,20.81,20.25,21.10,21.95,22.36,23.26,24.60,25.50,26.00,26.93
1779652513.1653028,-51,3.00,25.50,26.25,25.50,25.50,24.84,25.61,25.81,25.24,25.55,26.42,26.42,27.29,27.29,28.18,28.18,28.65,28.65,28.30,28.84,27.20,27.02,26.25,25.50,25.46,24.76,6.40,11.40,11.40,12.04,12.73,13.45,14.87,15.00,15.81,16.64,17.49,17.49,18.36,18.36,18.36,18.87,18.87,19.42,19.42,20.00,20.00,20.62,21.26,22.67,23.35,24.04,24.76
1779652513.185323,-51,3.00,28.32,28.32,28.32,28.32,29.07,28.43,28.60,28.02,28.30,29.15,30.02,30.89,30.89,31.76,31.76,32.25,32.76,33.29,33.02,32.20,31.24,30.48,29.73,29.70,29.73,7.07,11.40,11.40,12.04,12.73,13.45,14.21,15.00,15.81,16.64,17.49,17.49,18.36,18.36,19.72,19.72,19.72,19.42,20.81,20.81,22.20,22.80,23.43,24.08,25.50,26.17,26.87
1779652513.215027,-52,3.00,27.51,27.51,27.51,27.86,27.31,27.73,27.73,28.18,28.65,29.15,29.68,30.23,30.81,31.62,33.02,33.02,33.02,33.29,33.62,33.12,32.20,31.38,31.02,30.68,30.36,8.25,7.62,8.54,9.49,10.44,11.18,12.17,12.04,13.04,14.04,15.00,15.00,16.00,16.00,17.00,17.00,18.00,18.03,18.03,19.10,20.22,21.38,21.38,22.56,23.77,25.00,25.30
1779652513.2459493,-53,3.00,23.71,24.60,25.06,25.06,24.70,24.70,25.24,25.81,26.40,27.66,28.32,28.32,29.70,30.41,31.11,31.83,32.56,31.89,32.02,31.40,30.81,30.23,30.53,30.02,30.41,8.06,5.66,6.40,6.40,7.21,7.21,8.94,9.49,10.20,10.20,11.40,12.37,12.37,12.37,13.15,13.15,14.32,15.52,15.52,15.52,16.49,17.72,18.03,18.97,20.25,20.62,21.93
1779652513.277963,-55,3.00,21.10,21.95,22.36,22.36,22.85,22.85,23.41,24.04,25.00,24.74,25.71,26.48,27.46,28.28,29.27,30.41,30.41,30.41,30.59,30.81,30.08,30.36,29.73,30.08,29.55,6.71,3.00,3.00,3.16,4.12,4.47,5.00,5.83,6.40,7.07,7.07,8.49,9.22,9.22,9.22,10.63,10.63,12.04,12.04,12.04,13.45,14.21,15.00,16.40,17.20,18.03,18.87
1779652513.3058794,-58,3.00,18.68,18.68,19.65,19.92,20.25,21.54,21.93,22.36,22.83,23.32,24.70,25.24,25.81,26.63,28.02,28.84,29.68,29.68,29.15,29.15,28.65,28.18,28.64,28.23,27.86,6.71,4.12,4.00,4.00,4.12,4.12,3.61,3.61,4.24,4.47,4.47,5.10,5.10,6.08,7.07,7.00,7.00,8.00,9.00,9.06,10.05,11.05,12.17,13.15,14.14,15.30,15.30
1779652513.3362122,-58,3.00,19.70,20.62,21.54,21.54,22.14,22.14,22.80,23.54,25.32,25.18,26.08,27.07,28.02,30.02,31.02,32.02,32.02,33.06,33.14,32.14,32.25,31.26,31.40,31.58,31.78,8.06,8.94,8.94,8.54,8.25,9.06,9.06,9.00,9.06,9.22,9.49,9.49,9.85,9.85,9.43,9.43,10.30,10.30,11.66,11.66,11.66,13.04,13.89,14.76,15.65,16.55,17.46
1779652513.3651986,-58,3.00,18.38,18.38,18.97,18.97,19.65,19.65,20.40,21.21,21.10,22.02,23.00,23.00,24.02,25.02,26.02,27.02,28.02,28.00,28.00,28.02,27.02,27.07,27.07,27.17,27.46,6.08,6.40,5.83,5.39,5.39,5.39,6.08,6.00,6.08,6.32,6.32,7.62,7.62,8.06,7.21,8.06,9.43,9.43,10.00,10.82,10.82,11.66,12.53,13.89,14.76,15.65,15.65
1779652513.400415,-57,65.07,19.65,20.62,21.59,21.84,21.84,21.84,23.41,23.77,24.17,24.60,25.94,27.29,27.78,29.15,30.89,33.62,33.62,33.11,34.01,32.20,29.68,28.84,29.53,31.78,32.31,8.54,8.25,8.94,9.43,9.43,10.00,10.63,9.90,10.00,8.94,8.54,8.54,9.49,9.22,10.20,10.20,10.20,10.05,11.18,11.18,12.04,13.15,14.14,15.13,15.13,16.28,17.26
1779652513.4252372,-57,3.00,19.42,20.25,21.10,21.10,21.10,21.47,22.36,22.85,24.04,24.74,25.71,26.68,27.66,28.44,30.41,30.41,31.58,31.78,31.05,31.05,31.32,30.36,30.36,30.68,31.02,7.62,8.94,8.54,8.25,8.06,8.06,8.00,9.06,9.22,8.54,8.54,8.94,8.94,8.60,8.60,9.22,9.90,10.63,10.63,10.63,12.04,12.04,13.45,14.21,15.00,15.81,15.81
1779652513.4546812,-58,3.00,15.03,16.00,17.00,17.03,18.03,18.11,18.25,19.42,19.65,20.88,21.19,22.47,23.77,25.08,26.40,26.40,27.31,27.31,28.23,28.23,26.93,26.57,27.20,27.20,26.93,6.08,8.54,8.06,6.71,5.83,5.83,6.40,6.40,6.40,5.83,5.39,5.10,6.08,5.00,5.00,6.00,6.08,6.08,6.08,7.07,8.06,8.06,9.06,10.05,11.05,12.04,12.04
1779652513.4862232,-59,3.00,15.81,15.81,16.64,17.49,18.36,18.79,19.70,20.25,21.19,21.84,22.56,23.54,25.50,26.31,27.29,28.44,29.43,29.43,30.59,29.61,29.83,29.83,30.08,29.41,29.73,7.62,7.21,7.21,6.40,5.66,6.40,6.40,5.83,5.39,5.10,4.00,4.00,4.12,4.12,4.47,4.24,4.24,5.00,5.66,6.40,7.07,7.81,8.49,9.90,10.63,11.40,11.40
1779652513.5158918,-61,3.00,13.42,14.32,16.16,17.09,18.03,18.68,20.62,21.38,23.19,24.19,25.08,27.02,29.00,30.00,32.00,33.00,34.00,35.00,35.00,36.01,36.06,35.13,35.23,35.36,36.50,9.06,14.00,13.00,13.00,12.00,12.00,11.00,11.05,10.05,9.06,8.00,7.07,6.00,5.00,4.00,3.00,2.00,2.24,1.41,1.00,2.24,2.24,3.61,5.00,6.71,8.06,8.06
1779652513.5459766,-59,3.00,17.89,18.79,20.12,20.12,20.62,21.54,22.14,23.09,23.77,25.50,26.48,27.29,28.16,29.15,30.07,31.06,32.14,32.14,32.14,32.14,32.25,32.25,31.40,31.58,31.58,8.25,11.40,11.18,11.18,11.18,11.05,11.00,11.00,10.05,10.05,10.20,9.22,9.49,8.54,8.54,8.54,8.94,8.94,8.94,8.94,10.30,10.30,11.18,12.53,13.89,14.76,14.76
1779652513.583335,-58,65.07,16.55,17.89,18.36,18.87,19.42,20.81,22.02,22.67,24.04,24.76,26.25,27.02,28.43,29.83,30.61,32.02,32.65,33.30,33.24,33.24,32.56,32.65,32.65,32.80,33.02,7.21,8.60,7.81,7.21,7.21,6.40,5.66,5.66,4.24,3.61,3.16,3.00,3.00,3.16,3.61,4.24,5.00,5.39,6.32,7.07,7.07,8.00,9.06,10.20,11.40,12.65,13.93
1779652513.6063557,-58,3.00,15.65,16.12,16.64,17.20,18.44,19.10,19.80,21.26,22.02,22.80,23.60,25.24,26.08,28.30,29.15,29.68,31.06,31.62,32.20,32.02,32.65,31.83,31.83,31.89,32.02,8.60,12.04,11.05,11.00,11.00,10.05,10.05,10.00,9.00,9.06,9.06,8.25,8.54,8.06,8.06,7.81,8.49,7.81,8.06,8.54,8.25,9.06,10.00,10.00,11.05,12.37,12.65
1779652513.6331675,-58,3.00,11.40,11.18,12.04,12.00,13.00,13.04,14.14,14.32,15.52,15.81,17.09,18.38,19.70,20.62,21.54,22.47,23.41,24.04,23.77,24.52,24.33,24.19,24.08,25.00,25.02,6.00,16.12,16.12,15.13,15.13,14.04,15.00,15.00,15.00,14.00,14.00,13.00,13.00,12.04,12.17,11.18,11.18,10.44,10.77,10.30,10.30,10.00,9.90,9.90,10.00,10.82,10.30
1779652513.665475,-60,3.00,13.60,12.17,11.05,10.05,10.44,9.85,10.82,10.63,11.40,12.53,13.00,14.56,16.28,18.25,20.22,21.10,22.09,23.19,24.33,24.52,24.52,24.52,25.96,27.51,29.07,7.21,36.40,36.06,35.51,35.85,34.89,35.34,34.93,34.54,33.24,32.31,31.38,30.46,28.64,27.73,26.83,25.06,24.19,23.85,22.80,22.02,21.26,20.52,19.85,19.21,18.03,16.64
1779652513.6964598,-60,3.00,16.97,15.56,14.87,13.45,12.81,11.40,10.82,11.18,11.18,10.77,10.44,10.20,11.18,12.04,13.00,13.04,14.14,14.32,15.52,15.81,16.16,16.55,17.00,17.49,17.49,4.24,33.84,33.53,33.53,33.24,33.96,33.96,34.71,33.73,32.76,32.98,32.02,31.05,29.41,27.86,26.93,25.08,24.60,24.19,23.85,23.60,22.80,22.02,21.93,21.93,21.21,19.80
1779652513.7254171,-57,3.00,21.26,21.26,19.85,19.85,19.10,19.10,18.38,18.38,18.44,18.44,18.44,19.10,19.10,19.10,19.10,19.10,19.10,19.10,19.21,18.60,18.03,17.49,17.00,16.55,16.55,3.61,22.36,22.85,22.85,22.85,23.77,24.35,24.04,24.04,24.04,23.77,23.77,22.80,22.14,22.14,21.54,20.62,20.12,20.12,20.59,20.25,20.81,20.81,21.40,21.40,21.40,20.62
1779652513.753814,-57,3.00,20.40,20.40,20.40,20.40,19.24,19.24,19.10,19.10,20.02,20.02,20.02,20.00,20.00,20.00,21.00,21.02,21.02,20.02,20.10,19.24,19.42,18.44,18.68,17.72,18.03,4.47,17.72,18.03,18.03,18.38,18.79,19.24,19.24,19.72,19.72,19.72,18.87,18.87,18.87,18.36,18.36,18.36,17.89,17.46,18.03,18.03,18.03,18.68,19.65,19.65,19.42,19.42
1779652513.7861302,-56,3.00,25.96,25.96,25.96,25.96,25.00,25.30,25.30,24.70,25.08,25.50,25.50,25.50,25.50,26.40,26.40,26.40,26.00,26.00,25.30,24.35,24.04,22.80,22.56,22.56,22.20,6.08,21.38,21.21,21.10,21.10,22.02,23.00,23.02,23.02,23.09,23.09,23.09,23.09,22.09,22.02,22.02,22.02,22.00,22.02,22.09,23.09,23.19,23.35,24.52,24.52,24.74,25.71
1779652513.8151004,-56,3.00,20.62,20.62,20.62,20.62,19.70,18.79,18.79,18.36,18.36,18.87,19.72,18.87,18.87,18.87,19.72,19.24,19.24,18.79,18.38,17.09,17.09,16.76,15.52,15.30,15.30,3.16,15.81,16.76,16.76,16.49,17.46,17.26,18.11,18.11,18.11,18.03,18.03,18.03,18.11,18.11,17.12,17.12,17.12,17.26,17.46,18.44,18.68,18.68,18.97,20.25,20.25,20.25
1779652513.8480375,-57,3.00,23.02,22.47,21.10,20.25,19.72,19.24,18.36,18.36,17.89,17.00,16.55,16.55,15.65,15.65,14.76,15.26,14.42,13.60,13.45,12.73,11.31,10.63,10.00,9.43,9.43,2.24,22.02,22.02,21.93,22.63,23.35,24.08,24.21,24.21,24.21,24.21,24.21,24.21,23.43,22.80,22.02,22.67,21.93,21.93,22.67,22.02,22.80,22.20,23.02,23.02,23.85,22.47
1779652513.8742924,-58,3.00,22.80,21.84,20.88,19.92,19.92,18.97,18.03,15.81,15.81,15.81,14.56,13.34,12.37,11.40,12.17,11.05,10.00,10.00,9.06,8.25,7.62,6.71,6.40,5.66,6.40,1.41,26.68,25.71,25.50,26.31,27.17,27.07,28.00,28.02,28.02,28.00,27.02,26.02,25.02,26.00,25.02,24.08,24.08,24.08,23.35,23.35,23.54,23.77,24.74,25.00,25.00,25.30
1779652513.9029603,-60,3.00,16.00,14.00,13.04,12.04,11.05,10.05,9.06,8.06,7.28,7.28,6.71,5.83,6.40,6.40,6.71,7.28,8.06,9.00,9.06,10.20,10.44,10.77,11.18,12.53,13.04,2.83,30.46,30.46,29.97,30.41,30.41,30.89,30.53,30.53,29.68,29.68,28.30,26.93,26.42,25.06,24.60,23.26,22.47,22.14,21.84,20.62,20.22,20.22,20.10,20.02,19.03,18.03
1779652513.9381359,-59,3.00,13.93,13.93,13.00,12.08,12.08,11.66,11.66,11.66,11.66,12.21,12.81,13.60,14.21,15.62,16.28,16.97,17.69,17.69,18.44,19.21,19.42,19.42,20.25,20.59,20.59,5.39,26.87,26.87,26.17,26.91,26.91,26.91,26.91,26.91,25.50,25.50,24.76,24.04,22.67,22.02,20.62,20.00,18.87,18.36,17.89,17.46,17.09,17.09,16.76,16.49,16.49,15.52
